resp_id,city,area,interviewer,int_date,gender,age,educ,employ,marital,hh_size,hh_income,migrant,yrs_nbhd,trust1,trust2,trust3,trust4,trust5,civic_meet,civic_vol,civic_petition,civic_contact,civic_protest,belong,life_sat,health,internet,sm_hours,discrim,vote,wt,q_challenge,q_connect
4060,4,1,INT11,2025-03-01,1,46,5,1,2,6,18000,0,12,2,3,1,4,4,1,0,0,0,0,3,4,3,1,1.5,0,1,1.433,Cannot say,"Time hi nahi milta, office aur ghar mein hi din khatam. Sab milke tyohar manaye toh accha lagega."
4061,4,2,INT13,2025-03-01,2,46,1,1,2,5,9500,0,35,2,3,4,4,3,0,0,0,0,0,4,5,4,1,0.5,0,0,1.048,"traffic jam, blocked drains",women's group
4062,4,1,INT13,2025-03-01,2,36,3,6,2,4,20000,0,11,1,3,5,1,2,0,0,0,0,0,1,5,4,1,2.5,1,1,0.729,noise pollution,women's group
4063,4,1,INT12,2025-03-02,1,47,5,3,4,4,69000,1,4,3,2,5,2,2,0,0,0,0,0,4,8,4,1,1.5,1,0,0.864,"Notun lokera karo sathe mesh na. Kiraya har saal badh jaata hai, salary utni nahi badhti.",Something for teenagers to do in the evening other than sitting on the phone. Our club used to run a library but it closed after the old members died.
4064,4,1,INT11,2025-03-03,2,29,5,6,2,3,14500,0,19,1,4,4,4,2,1,1,0,0,0,3,3,4,1,1.0,1,1,0.506,"Most important is there is no parking, people park on both sides and even an ambulance cannot enter.","Frankly speaking, working together on something practical like cleaning the drain would build trust."
4065,4,2,INT11,2025-03-03,2,20,2,5,1,5,19500,1,3,1,1,5,1,1,0,0,0,0,0,1,0,3,0,0.0,0,0,0.739,"no regular water, too much traffic",Aurton ke liye koi group ho toh milna-julna hoga.
4066,4,2,INT12,2025-03-03,2,31,4,6,2,9,39000,1,7,2,3,4,1,4,0,0,0,0,0,4,3,4,1,1.0,1,0,0.782,no togetherness,A ward committee that meets every month and shares what the ward office is doing. Right now decisions are taken and we are just told to pay. Just knowing the names of my neighbours would be a start. That is what I feel
4067,4,2,INT12,2025-03-04,1,53,4,3,2,5,39500,0,18,4,4,2,4,4,1,0,0,0,0,3,5,3,1,3.0,0,1,1.036,"housing is too expensive, young couples cannot afford to live near their parents. along with that, old residents look at us as outsiders even after 12 years",i think if the residents welfare association included tenants and not only owners. i went once but nobody listened to what i said. and a community hall that anybody can use for functions without paying a lot
4068,4,2,INT12,2025-03-05,1,84,4,7,2,8,86500,0,73,4,3,2,4,3,1,1,1,0,0,4,4,2,0,0.0,0,1,1.39,"Biggest thing is there is no parking, people park on both sides and even an ambulance cannot enter.","A laughter club or a bhajan group for older people. Honestly, more time. I leave at seven and come back at ten, there is no time to connect. And a park or common place where people can sit and talk in the evening."
4069,4,1,INT13,2025-03-05,2,41,5,3,2,3,58500,1,8,2,3,4,1,2,1,0,0,0,0,2,5,3,1,1.0,0,0,0.63,Actually nobody segregates waste and the Corporation does not enforce anything. In the rainy season the smell is unbearable and mosquitoes breed.,
4070,4,1,INT13,2025-03-05,1,40,5,1,2,3,52000,1,4,1,4,4,8,4,0,0,1,0,1,2,6,5,1,1.5,0,0,0.748,"Honestly, the garbage van comes maybe twice a week, so everyone just dumps it outside. In the rainy season the smell is unbearable and mosquitoes breed. And the main road is always jammed because of the metro work. It is the same story every year.","open RWA meetings, language acceptance"
4071,4,2,INT12,2025-03-06,1,67,3,7,2,6,16500,1,4,2,3,3,2,3,0,0,0,0,0,2,5,2,1,1.0,0,1,0.981,There is no community hall or common place where people can meet.,"shorter commute, cultural programmes"
4072,4,2,INT12,2025-03-06,2,49,4,2,2,4,22500,1,24,4,4,2,3,2,0,1,1,1,0,3,4,3,1,2.0,0,1,0.724,"Naukri nahi hai, ladke log bas ghoomte rehte hai. People are suspicious of tenants, they call them outsiders.",someone to check on elderly people who live alone
4073,4,2,INT13,2025-03-06,1,56,2,1,2,8,13500,1,5,3,3,4,2,4,1,1,0,0,0,3,3,1,0,0.0,0,1,1.361,There is no proper dustbin anywhere in the locality.,If we celebrated festivals together as one layout instead of separately
4074,4,2,INT13,2025-03-07,1,21,5,1,1,3,73000,0,11,5,5,3,4,2,0,1,0,1,0,2,5,3,1,7.5,0,1,1.7,"dark roads, flooding in monsoon",sports for kids
4075,4,1,INT12,2025-03-08,1,24,5,4,2,4,16500,1,1,1,3,4,3,3,0,0,0,0,0,1,5,5,1,0.5,1,0,0.954,I think graduates are doing delivery jobs because nothing else is available.,"Mainly a proper WhatsApp group for the locality where information is shared, not only forwards."
4076,4,2,INT11,2025-03-10,2,29,5,6,2,4,74500,1,12,5,4,3,4,5,0,0,1,1,0,4,6,4,1,4.0,0,1,1.294,stray dogs tear open the garbage bags and it spreads all over the lane,"Mainly better streetlights and some police presence, then women can also take part."
4077,4,1,INT12,2025-03-10,1,36,6,1,2,5,49500,0,27,3,3,2,3,3,0,0,0,0,0,3,8,4,1,1.0,0,1,0.654,"parking, water supply","Biggest thing is a councillor who comes and listens, not only during elections."
4078,4,1,INT12,2025-03-10,1,36,4,1,2,6,26000,1,3,3,5,3,3,3,0,0,0,0,0,3,5,3,1,3.0,0,1,0.927,We depend on tankers for drinking water and they charge 600 rupees a trip.,A community hall that anybody can use for functions without paying a lot
4079,4,2,INT13,2025-03-10,2,28,6,6,1,5,23000,0,22,4,4,3,3,5,0,0,1,0,0,9,9,4,1,5.5,0,1,1.437,,"Open RWA meetings, online group"
4080,4,1,INT11,2025-03-11,2,39,4,1,2,2,33500,0,32,4,4,4,2,4,0,0,0,0,0,4,8,3,0,0.0,0,1,1.178,No regular water,"A park or common place where people can sit and talk in the evening. Second thing, safe public transport so that I can attend things in the evening."
4081,4,1,INT11,2025-03-11,1,85,3,7,4,4,44500,1,7,3,3,5,1,3,0,0,0,1,0,3,4,2,0,0.0,1,1,0.825,"Basically two-wheelers drive on the footpath, so walking is dangerous for old people. Second thing, in summer there is hardly any water in the pipeline for weeks at a time.","See, some programme where locals and outsiders can meet, not just live side by side. And more cultural programmes where families can come together."
4082,4,1,INT12,2025-03-11,1,59,5,4,2,6,42000,1,3,2,2,4,8,2,0,0,0,0,0,2,3,4,1,0.5,0,1,0.792,"Water pressure is so low that the upper floors get nothing at all. We have complained to the Corporation many times but nothing changes. Apart from that, every house has two cars now but the lanes are the same width as thirty years ago. Please do something about it.",If we planted trees together and looked after them as a group. Once we cleaned the pond together and people still talk about that day. And if we celebrated festivals together as one locality instead of separately.
4083,4,1,INT13,2025-03-11,1,30,3,1,1,7,19500,1,11,4,3,2,5,3,0,0,0,0,0,3,6,4,1,5.0,0,0,0.768,Potholes and traffic together make the daily commute a nightmare.,Language acceptance
4084,4,1,INT13,2025-03-12,3,58,4,4,4,4,999999,1,8,4,5,3,4,5,1,1,0,1,0,3,4,3,0,0.0,0,0,0.601,people throw waste in the open plot next to our building and it stinks,"Benches and a walking track, that is where you actually meet neighbours."
4085,4,1,INT12,2025-03-13,1,24,2,5,2,2,14500,1,2,8,1,5,2,1,0,0,0,0,0,1,5,4,1,5.5,1,0,0.606,"We depend on tankers for drinking water and they charge 800 rupees a trip. Apart from that, every house has two cars now but the lanes are the same width as thirty years ago.",I already feel connected
4086,4,2,INT12,2025-03-13,2,68,4,1,3,8,24500,1,16,2,3,5,3,3,1,1,0,0,0,3,6,3,0,0.0,0,1,0.792,"Tap water is yellowish and smells, so we boil it or buy cans.",CCTV and a local help desk would make people feel secure to step out.
4087,4,1,INT13,2025-03-13,2,45,3,2,2,6,44000,1,12,5,4,3,4,3,1,0,0,0,0,3,5,4,1,1.0,0,0,0.69,"The Corporation water comes at odd times like five in the morning, so someone has to stay awake to fill the drums.",
4088,4,2,INT11,2025-03-14,1,29,4,1,2,4,50500,1,7,1,1,5,1,1,0,0,0,0,0,2,4,2,0,0.0,1,0,0.915,"To be honest, there is still no piped water connection in our lane, only one common tap. Old houses are being demolished for flats and people like us are being pushed out.",People should not make fun of our accent or our food.
4089,4,1,INT11,2025-03-14,2,37,6,2,2,6,29000,1,4,1,2,4,1,2,0,0,0,0,0,3,5,3,1,2.0,1,0,1.128,The main road is always jammed because of the metro work. My son missed his exam once because the bus was stuck for an hour. Hope this survey helps.,"Just knowing the names of my neighbours would be a start. In my village everyone knows everyone, here I feel like a stranger."
4090,4,2,INT11,2025-03-14,2,19,4,6,1,4,48000,1,2,4,3,4,3,1,0,1,0,0,0,3,7,4,1,1.0,0,0,0.964,"raate eka pheray bhoy lage, rasta ekdom andhokar","Honestly, a women's group or self-help group where we can meet and also earn something."
4091,4,2,INT12,2025-03-14,1,26,3,1,2,4,14000,1,9,5,5,2,4,3,0,1,0,0,0,4,6,3,1,3.0,0,0,0.881,"Honestly, there is still no piped water connection in our lane, only one common tap.","See, honestly, more time. I leave at seven and come back at ten, there is no time to connect."
4092,4,1,INT13,2025-03-14,1,31,3,1,1,2,22500,1,5,3,3,4,2,2,0,0,0,1,0,3,2,3,1,0.5,0,0,0.901,In May the water came up to our doorstep and ruined the furniture. In summer there is hardly any water in the pipeline for weeks at a time.,"Fair rent agreements so that we are not thrown out suddenly. Apart from that, a community hall that anybody can use for functions without paying a lot."
4093,4,2,INT12,2025-03-15,2,23,4,4,1,3,36500,0,11,5,2,2,3,3,1,0,0,0,0,3,10,4,1,6.0,0,0,0.88,Biggest thing is nobody segregates waste and the panchayat does not enforce anything. My children fell sick with dengue last year.,Community events on weekends when working people are free. When I was a child the whole locality would sit together for the puja bhog.
4094,4,2,INT11,2025-03-17,2,,5,2,2,5,36500,1,8,4,4,3,3,4,0,1,0,0,0,3,6,4,1,1.0,1,0,0.969,,"Safe public transport so that I can attend things in the evening. My mother will only let me go if my brother comes along. Second thing, if people were more welcoming to newcomers instead of asking which caste or state we are from."
4095,4,1,INT11,2025-03-17,1,57,3,1,2,3,17500,0,38,4,5,2,2,4,0,1,0,0,0,4,7,2,0,0.0,0,1,0.65,Most important is getting enough clean water for the family is the main struggle. Without a water purifier you cannot drink it. The main road is always jammed because of the metro work.,common space
4096,4,2,INT12,2025-03-17,2,47,1,2,2,6,8000,1,1,3,2,5,2,2,0,0,0,0,0,3,4,2,0,0.0,1,1,1.213,"There is still no piped water connection in our lane, only one common tap. My mother spends half her morning just arranging water",If people accepted us even though we do not speak the local language well.
4097,4,1,INT12,2025-03-17,1,41,6,1,2,5,28500,0,15,3,4,4,2,4,0,0,0,0,0,3,6,3,1,0.5,1,1,0.729,"Most important is housing is too expensive, young couples cannot afford to live near their parents. The broker takes one month rent as commission.",Regular meetings where ordinary people can raise problems and actually be heard.
4098,4,1,INT12,2025-03-17,2,,6,2,1,2,76000,1,6,1,4,4,2,2,0,0,0,0,0,9,9,5,1,3.5,0,0,0.876,i think garbage is not collected regularly and it piles up at the corner of the road,"Classes for tailoring or computers for women, we would get to know each other. Our self-help group gave me friends and some savings. That is what I feel."
4099,4,2,INT13,2025-03-17,2,27,3,3,2,3,15000,1,9,2,3,4,8,2,0,0,0,0,0,3,9,5,0,0.0,0,0,0.807,Drain-er jol rastay uthe ase.,Basically if the streets were safe to walk at night I would go out and meet people more.
4100,4,1,INT13,2025-03-17,1,32,5,1,2,3,999999,0,12,4,4,4,1,5,1,0,0,0,0,4,9,5,1,4.0,0,1,0.721,don't know,"A common puja or utsav where everyone contributes, not only the committee. CCTV and a local help desk would make people feel secure to step out"
4101,4,2,INT13,2025-03-17,1,26,6,1,1,7,999999,1,6,4,5,3,9,4,0,0,0,0,0,3,5,4,1,1.0,0,0,1.407,"Paani ka bahut problem hai, tanker pe depend karna padta hai. Traffic is terrible, it takes me 3 hours to go to office and come back.","honestly, a park or common place where people can sit and talk in the evening. in the old days the rowak outside the houses was where everybody met. if people were more welcoming to newcomers instead of asking which caste or state we are from. that would make a big difference"
4102,4,1,INT12,2025-03-18,1,56,3,4,4,10,40000,0,35,3,3,4,4,4,0,0,0,0,0,4,6,3,0,0.0,0,1,0.658,"according to me, there is no proper sewer line, the waste water stands in the lane. the bbmp cleans it once before elections and forgets",common space
4103,4,1,INT13,2025-03-18,1,44,4,1,2,3,999999,1,4,2,2,4,1,2,0,1,0,0,0,3,4,3,1,1.0,0,0,0.912,"Jol thik moto ase na, pressure khub kom. Nothing gets done in the Corporation office without paying a bribe.",if the bbmp actually responded to complaints i would feel this place is mine. participatory budgeting like some cities have tried would be good. then it would feel like home
4104,4,2,INT11,2025-03-19,2,46,3,6,2,6,19000,1,2,1,2,5,1,2,0,0,0,0,0,1,4,3,1,0.5,1,0,1.406,"Water supply is very irregular, sometimes we get it for only one hour in the morning","Better streetlights and some police presence, then women can also take part. My mother will only let me go if my brother comes along. It is not difficult, someone just has to start"
4105,4,2,INT11,2025-03-19,1,48,3,2,1,5,14500,0,28,4,3,4,3,4,0,1,0,1,0,4,7,2,0,0.0,1,1,1.184,parking,"A cleanliness drive where everyone participates, owners and tenants together. Transparency in how ward funds are spent, maybe a notice board"
4106,4,1,INT12,2025-03-19,1,39,3,1,2,5,13000,0,16,4,4,2,4,5,0,0,0,0,0,4,7,4,1,1.0,0,1,1.055,water pressure is so low that the upper floors get nothing at all,a park
4107,4,2,INT13,2025-03-19,2,72,2,6,2,8,12000,0,57,3,4,1,4,5,1,0,0,1,0,4,7,1,0,0.0,0,1,1.012,"Basically there is no work nearby, the youth have to go to other states. Many boys from the locality have gone to Bengaluru or the Gulf. Otherwise it is a nice place to live.","Honestly, celebrating each other's festivals, Eid, Diwali, Christmas, Pongal, all of them. And a laughter club or a bhajan group for older people."
4108,4,1,INT13,2025-03-20,2,23,6,4,2,4,52500,0,6,4,4,5,4,2,0,1,0,0,0,2,9,5,1,0.5,0,0,0.793,Mainly garbage is not collected regularly and it piles up at the corner of the road. Also every house has two cars now but the lanes are the same width as thirty years ago.,Basically sports day or a small fair for the children would bring people out of their homes.
4109,4,2,INT11,2025-03-21,2,36,4,6,1,4,50500,1,12,2,4,3,4,1,0,1,0,0,0,2,3,3,1,1.5,0,1,1.088,"Mainly people are suspicious of tenants, they call them outsiders.","If I knew I could stay here for more than a year, I would invest in knowing people. Tenants are never seen as real members of the area. Otherwise everyone is in their own world."
4110,4,1,INT12,2025-03-21,1,30,5,4,2,4,33000,1,11,3,3,3,4,3,0,0,0,0,0,3,4,2,1,2.0,0,0,0.926,Most important is men drink openly near the empty plot and women avoid that road.,If we celebrated festivals together as one layout instead of separately. During the pandemic we cooked for each other and it felt like one family.
4111,4,2,INT13,2025-03-21,2,45,3,6,2,5,17500,0,11,2,3,2,3,2,0,0,1,0,0,3,7,3,1,0.5,1,0,1.616,"Biggest thing is water supply is very irregular, sometimes we get it for only one hour in the morning.","Frankly speaking, affordable housing near work so that families can settle in one place. Tenants are never seen as real members of the area. That would make a big difference."
4112,4,2,INT13,2025-03-21,1,27,3,1,1,2,49000,1,4,2,2,2,3,4,0,0,0,0,0,2,9,4,1,2.0,0,1,1.242,"To be honest, getting enough clean water for the family is the main struggle.",Nothing
5001,5,2,INT14,2025-02-17,2,42,4,6,2,4,39500,1,4,4,3,5,2,3,1,0,1,0,0,1,4,3,1,2.5,1,0,0.863,outsiders vs locals,Don't know
5002,5,2,INT14,2025-02-17,2,27,3,6,2,9,23500,1,3,3,1,5,2,1,1,1,0,0,0,3,10,5,0,0.0,0,0,1.396,There is always the fear of eviction because nobody has a proper agreement.,Most important is sports day or a small fair for the children would bring people out of their homes.
5003,5,2,INT15,2025-02-17,1,51,6,1,2,8,53500,0,23,5,5,2,5,4,0,1,1,0,0,3,7,3,1,1.0,0,1,1.085,"Water supply, bribery",Cannot say
5004,5,1,INT15,2025-02-17,2,74,1,6,2,8,9000,0,30,4,3,3,3,1,0,0,1,0,0,4,3,1,0,0.0,0,0,0.658,"Shor bahut hai, raat ko bhi DJ bajta hai.",Raste alo thakle bhoy kom lagto. Mahila mandal meetings in the afternoon when we are free from housework.
5005,5,1,INT15,2025-02-17,2,29,6,1,1,2,37000,1,7,3,1,4,4,3,1,0,0,0,0,1,6,4,1,6.0,1,0,0.813,"Earlier we celebrated festivals together, now everyone is busy. Our building has sixty flats and I know maybe five families. We are fed up.",nothing really
5006,5,2,INT14,2025-02-18,1,27,3,3,2,7,15500,0,16,4,3,2,5,5,0,0,0,0,0,3,8,4,1,2.0,1,0,0.956,"We need green space, every inch has been built over.",More community events
5007,5,2,INT15,2025-02-18,2,67,1,6,2,2,21000,0,32,4,5,3,5,5,1,0,0,0,0,4,8,2,0,0.0,0,1,1.6,In summer there is hardly any water in the pipeline for weeks at a time.,Festivals together
5008,5,1,INT14,2025-02-19,1,32,3,1,2,5,30000,1,2,4,3,3,2,2,0,0,0,0,0,1,5,3,1,1.5,0,0,0.589,NA,Biggest thing is more cultural programmes where families can come together.
5009,5,1,INT15,2025-02-19,1,41,4,1,2,4,45000,0,18,4,5,5,3,2,0,0,0,0,0,3,4,4,1,4.5,0,1,0.626,"To be honest, people throw waste in the open plot next to our building and it stinks.","Better streetlights and some police presence, then women can also take part."
5010,5,2,INT15,2025-02-19,2,23,6,2,1,3,23000,0,17,5,5,1,4,5,0,0,1,1,0,4,7,5,1,3.0,0,0,0.791,"Most important is water supply is very irregular, sometimes we get it for only one hour in the morning.","for me, mahila mandal meetings in the afternoon when we are free from housework"
5011,5,1,INT14,2025-02-20,1,23,5,5,1,4,34500,0,7,3,2,4,3,1,0,1,0,0,0,4,8,4,1,1.0,0,0,0.902,"biggest thing is people are suspicious of tenants, they call them outsiders",clean surroundings
5012,5,1,INT15,2025-02-21,2,32,2,2,2,2,14000,1,13,3,1,5,1,1,0,0,0,0,0,2,6,5,1,1.5,0,0,0.5,"Frankly speaking, the park we have is locked most of the time and full of weeds. On top of that, drainage is so bad that the lane smells all year round.","respect for all communities, the young people are being poisoned by social media. if we celebrated festivals together as one area instead of separately"
5013,5,1,INT15,2025-02-21,2,43,5,6,2,4,60500,1,6,2,3,5,2,3,1,1,0,0,0,2,5,3,1,1.5,0,1,0.575,the marriage hall next door plays music till two in the morning. students cannot study during exam time. it has become worse in the last few years,Don't know
5014,5,2,INT15,2025-02-21,2,85,1,6,2,5,14500,1,5,5,5,4,8,4,0,0,0,1,0,3,6,3,0,0.0,0,0,0.738,I think the park we have is locked most of the time and full of weeds.,
5015,5,1,INT14,2025-02-24,1,24,5,5,2,2,15500,0,13,4,2,4,3,2,0,0,1,0,0,2,4,4,1,2.0,0,0,0.975,You need a middleman even to get a birth certificate. There is no community hall or common place where people can meet.,"frankly speaking, more cultural programmes where families can come together. when i was a child the whole area would sit together for the puja bhog. apart from that, honestly, more time. i leave at seven and come back at ten, there is no time to connect"
5016,5,1,INT14,2025-02-24,1,43,4,1,2,3,35500,0,30,3,5,2,4,2,0,0,0,0,0,4,8,4,1,1.0,0,1,0.76,"I think there is no park or playground, children play on the road. My grandchildren play in the corridor of the building. Old residents look at us as outsiders even after 3 years. That is all.","If I knew I could stay here for more than a year, I would invest in knowing people."
5017,5,2,INT15,2025-02-24,2,19,6,2,1,3,56000,0,10,8,2,3,4,5,0,0,0,0,0,4,7,4,1,1.0,0,0,1.302,"According to me, during the monsoon the whole road goes under knee-deep water. Office people cannot go to work and daily wage workers lose income. That is all.","A proper playground, the children will play together and the parents will also meet. The tea stall is the only place where people chat now. Second thing, if people greeted each other and stopped judging tenants. That would make a big difference."
5018,5,2,INT15,2025-02-24,2,37,2,6,2,2,7000,0,7,5,3,3,3,4,1,0,0,0,0,2,7,3,1,1.0,0,1,0.798,Drainage,"more free time, safer streets"
5019,5,1,INT15,2025-02-24,1,26,6,1,2,3,999999,0,20,5,5,3,4,5,1,0,0,0,1,4,8,5,1,3.0,0,1,0.742,"The nala behind our houses has not been cleaned for years. Children fall sick often with stomach problems. The garbage van comes maybe twice a week, so everyone just dumps it outside. It is the same story every year.","If working hours were normal I would join things, now I am always tired"
5020,5,1,INT15,2025-02-24,1,19,3,4,2,3,23000,0,10,1,3,5,3,3,1,0,1,0,1,2,6,4,1,2.5,1,0,0.822,"Sob jaigay ghush dite hoy, dada dhorte hoy.",A youth club with sports and computer classes to keep the boys busy.
5021,5,2,INT14,2025-02-25,1,36,3,4,2,4,31000,1,6,3,5,3,3,4,0,0,0,0,0,4,10,5,1,2.5,0,1,1.264,nothing much,"Our building WhatsApp group helped during the floods, one for the whole area would be useful. Right now the group is only used for complaints about parking."
5022,5,2,INT14,2025-02-25,2,50,3,6,2,2,9000,0,29,8,5,3,4,4,1,0,0,1,0,3,7,3,1,1.5,0,1,1.442,"Kids are stuck indoors on phones because there is no place to play. Along with that, the Corporation water comes at odd times like five in the morning, so someone has to stay awake to fill the drums. Another thing is men drink openly near the empty plot and women avoid that road.",Regular meetings where ordinary people can raise problems and actually be heard. Right now decisions are taken and we are just told to pay.
5023,5,2,INT15,2025-02-25,1,26,4,1,2,6,27500,0,16,3,8,3,3,3,0,0,0,0,0,4,2,3,1,1.5,0,0,1.125,"The panchayat water comes at odd times like five in the morning, so someone has to stay awake to fill the drums. Last November we bought water cans every single day.",festivals together
5024,5,1,INT14,2025-02-26,1,28,5,1,1,3,999999,0,5,4,4,3,2,4,0,1,0,1,1,2,9,4,1,2.5,0,0,0.646,Cannot say,Biggest thing is if people greeted each other and stopped judging tenants.
5025,5,1,INT14,2025-02-26,1,26,5,1,1,4,10000,0,18,2,2,4,2,2,1,0,0,0,0,2,6,3,1,4.0,0,0,1.267,"no street lights, monsoon flooding",If the Corporation actually responded to complaints I would feel this place is mine.
5026,5,2,INT15,2025-02-26,1,35,3,1,2,5,24500,1,1,2,1,9,1,4,0,0,0,0,0,3,6,3,0,0.0,0,0,1.805,Water enters the ground floor houses every rainy season.,"biggest thing is a cleanliness drive where everyone participates, owners and tenants together. once we cleaned the pond together and people still talk about that day"
5027,5,1,INT15,2025-02-26,2,69,2,6,2,3,18000,0,43,5,5,2,5,5,0,0,1,1,1,4,,2,1,0.5,0,1,1.002,"i think the dust from construction is everywhere, everyone has a cough. it is not safe for women to walk alone after dark here","I think a proper playground, the children will play together and the parents will also meet. In the old days the rowak outside the houses was where everybody met. That is what I feel."
5028,5,1,INT14,2025-02-27,1,69,2,7,2,3,7500,0,33,3,4,4,2,4,1,1,0,0,0,3,3,2,0,0.0,0,0,1.04,"Biggest thing is water supply is very irregular, sometimes we get it for only one hour in the morning. Second thing, there are no community programmes any more, people just stay inside their flats.",If we celebrated festivals together as one area instead of separately. Regular meetings where ordinary people can raise problems and actually be heard.
5029,5,1,INT14,2025-02-27,2,39,3,2,2,6,17000,0,25,2,2,4,8,4,1,0,0,0,0,3,6,4,0,0.0,0,1,1.027,The low-lying part of the street floods every year and nobody plans for it.,"Biggest thing is if the streets were safe to walk at night I would go out and meet people more. Right now I rush home before dark, so I miss everything."
5030,5,2,INT15,2025-02-27,2,,3,4,2,3,7500,0,30,4,5,2,3,3,1,1,0,0,0,4,4,3,0,0.0,0,1,1.021,"There is no park or playground, children play on the road.",I already feel connected
5031,5,1,INT15,2025-02-27,1,48,2,1,2,6,23000,1,12,1,2,4,1,2,0,0,0,0,0,2,5,3,1,1.0,1,0,0.857,No regular water,"less division by religion and caste, we were never like this before"
5032,5,1,INT15,2025-02-27,1,31,3,1,2,7,8000,1,8,3,4,3,4,2,1,0,0,0,0,4,10,3,1,1.5,0,1,1.193,"safety for women, loudspeakers",Coaching or skill training centre for the young people of the street. Our club used to run a library but it closed after the old members died
5033,5,2,INT15,2025-02-28,1,72,5,7,2,5,15000,0,27,5,5,4,5,5,1,1,0,0,0,4,6,4,0,0.0,1,1,0.926,noise,A laughter club or a bhajan group for older people.
5034,5,1,INT15,2025-02-28,1,30,1,1,2,5,16500,1,13,2,1,5,1,3,0,0,1,0,0,1,4,4,1,3.0,0,0,0.787,"bhara ekhon ato beshi je para chhere jete hocche. earlier we celebrated festivals together, now everyone is busy","I think regular get-togethers, even a monthly potluck would help. When I was a child the whole area would sit together for the puja bhog."
5035,5,2,INT14,2025-03-01,2,27,5,1,2,5,27000,1,10,5,5,8,2,4,0,0,0,1,0,3,7,4,1,2.5,0,0,0.844,"the dust from construction is everywhere, everyone has a cough","mainly a local office where you can go without a middleman. most of our energy goes in fighting for basic things. apart from that, mahila mandal meetings in the afternoon when we are free from housework. most women here only meet at the water tap. that would make a big difference"
5036,5,1,INT14,2025-03-01,3,55,6,1,1,1,999999,0,29,2,3,4,1,1,1,0,1,0,0,3,9,5,1,2.0,1,0,0.666,"According to me, tap water is yellowish and smells, so we boil it or buy cans. Last June we bought water cans every single day. Also the nala behind our houses has not been cleaned for years. The ward office cleans it once before elections and forgets. It has become worse in the last few years.","For me, neighbours helping each other in emergencies, like it used to be. My neighbour aunty sends food sometimes and that is the only connection I have. Otherwise everyone is in their own world."
5037,5,1,INT14,2025-03-03,3,41,4,1,1,4,26000,0,14,4,5,3,4,2,0,0,0,0,1,3,6,3,1,1.0,0,0,0.554,It is not safe for women to walk alone after dark here.,"Padosi log thoda help karein, bas itna chahiye."
5038,5,2,INT14,2025-03-03,2,70,3,7,4,3,4500,0,39,4,4,3,3,4,0,0,1,0,0,3,5,3,0,0.0,1,0,1.006,"Water ka timing fixed nahi hai, kabhi subah kabhi raat. Road repair money is eaten up, the same road is dug up every year.","for me, if the residents welfare association included tenants and not only owners"
5039,5,1,INT14,2025-03-03,2,42,4,1,2,3,11000,1,18,2,3,3,3,3,0,0,0,0,1,1,5,1,1,3.0,1,1,0.768,"Rent itna high hai ki PG mein adjust karna padta hai. Kachra koi uthata hi nahi, sab road pe pada rehta hai.","Safe public transport so that I can attend things in the evening. Plus classes for tailoring or computers for women, we would get to know each other."
5040,5,1,INT15,2025-03-03,2,77,1,7,2,3,10000,1,3,4,4,4,2,4,0,1,1,0,1,3,7,3,0,0.0,1,0,0.758,"For me, tap water is yellowish and smells, so we boil it or buy cans.",Coaching or skill training centre for the young people of the street.
5041,5,1,INT15,2025-03-04,1,54,3,3,3,4,18000,0,38,5,5,1,4,4,1,1,0,1,1,4,9,4,1,0.5,0,1,0.762,"Earlier we celebrated festivals together, now everyone is busy. Our building has sixty flats and I know maybe five families. It is the same story every year.",Sab milke safai karein toh apna area lagega.
5042,5,1,INT15,2025-03-04,1,54,5,4,2,4,21000,0,38,4,3,3,3,3,1,0,0,0,0,3,6,3,1,3.0,0,1,0.885,Construction noise goes on day and night.,"Some kind of welcome for new families, somebody to show them around."
5043,5,1,INT14,2025-03-05,2,35,2,1,2,6,62000,1,0,3,3,3,8,3,0,0,0,1,0,2,5,4,1,2.0,0,0,0.587,"The lane to the station is dark and lonely, I always call someone while walking.","Some programme where locals and outsiders can meet, not just live side by side."
5044,5,1,INT15,2025-03-05,1,31,4,1,2,2,30000,0,11,3,4,2,3,3,0,0,0,0,0,4,7,4,1,1.5,1,0,0.836,"To be honest, rain water has nowhere to go because all the ponds were filled up for buildings.","Actually benches and a walking track, that is where you actually meet neighbours."
5045,5,2,INT15,2025-03-05,2,33,4,4,2,7,39000,0,13,2,3,4,8,2,0,0,0,0,0,3,4,4,1,1.0,0,0,1.407,Poor lighting on the approach road makes it scary after sunset. People use their phone torch to walk home.,"According to me, a park or common place where people can sit and talk in the evening. In the old days the rowak outside the houses was where everybody met. That is what I feel."
5046,5,2,INT15,2025-03-05,1,25,5,1,1,2,18000,1,1,4,5,2,1,3,0,1,0,0,0,3,9,3,1,3.5,0,1,1.333,Basically the local officials take money and ignore complaints.,"Honestly, if I knew I could stay here for more than a year, I would invest in knowing people."
5047,5,2,INT15,2025-03-06,2,36,4,1,2,7,999999,0,11,5,4,2,4,5,1,0,0,0,0,2,8,2,1,1.5,0,0,1.316,There have been chain snatching incidents near the bus stop.,learning the local language
5048,5,2,INT15,2025-03-06,2,38,2,6,2,6,7000,0,28,2,4,4,3,3,0,0,0,1,0,3,6,4,1,2.5,1,1,0.756,drainage is so bad that the lane smells all year round,Safe ho toh evening mein bhi bahar jaa sakte hai.
